,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
77,77,77,FUTR_ABR_W41,"{1.0: 'Legal with no restrictions', 2.0: 'Legal but with some restrictions', 3.0: 'Illegal except in certain cases', 4.0: 'Illegal with no exceptions', 99.0: 'Refused'}","Thinking again about the year 2050, or 30 years from now, do you think abortion will be","['Legal with no restrictions', 'Legal but with some restrictions', 'Illegal except in certain cases', 'Illegal with no exceptions', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
78,78,78,FUTR_DIV_W41,"{1.0: 'More likely to get divorced than people are now', 2.0: 'Less likely to get divorced than people are now', 3.0: 'About as likely to get divorced as people are now', 99.0: 'Refused'}","By 2050, do you expect that people who are married will be","['More likely to get divorced than people are now', 'Less likely to get divorced than people are now', 'About as likely to get divorced as people are now', 'Refused']","[1.0, 2.0, 1.5]"
79,79,79,FUTR_M_W41,"{1.0: 'More likely to get married than people are now', 2.0: 'Less likely to get married than people are now', 3.0: 'About as likely to get married as people are now', 99.0: 'Refused'}","By 2050, do you expect that people will be","['More likely to get married than people are now', 'Less likely to get married than people are now', 'About as likely to get married as people are now', 'Refused']","[1.0, 2.0, 1.5]"
80,80,80,FUTR_K_W41,"{1.0: 'More likely to have children than people are now', 2.0: 'Less likely to have children than people are now', 3.0: 'About as likely to have children as people are now', 99.0: 'Refused'}","By 2050, do you expect that people will be","['More likely to have children than people are now', 'Less likely to have children than people are now', 'About as likely to have children as people are now', 'Refused']","[1.0, 2.0, 1.5]"
81,81,81,SOLVPROBa_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think science and technology will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
82,82,82,SOLVPROBb_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think major corporations will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
83,83,83,SOLVPROBc_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think religious groups will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
84,84,84,SOLVPROBdF1_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think the government in Washington will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
85,85,85,SOLVPROBeF2_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think state and local government will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
86,86,86,SOLVPROBf_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think the news media will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
87,87,87,SOLVPROBg_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think the military will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
88,88,88,SOLVPROBh_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think colleges and universities will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
89,89,89,SOLVPROBi_W41,"{1.0: 'A very positive impact', 2.0: 'A somewhat positive impact', 3.0: 'A somewhat negative impact', 4.0: 'A very negative impact', 99.0: 'Refused'}","In the future, what kind of an impact do you think public K-12 schools will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
