,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
76,76,76,RACESURV34a_W43,"{1.0: 'Helped a lot', 2.0: 'Helped a little', 3.0: 'Hurt a little', 4.0: 'Hurt a lot', 5.0: 'Neither helped nor hurt', 99.0: 'Refused'}","Overall, how much has being white/Being black/Being Hispanic/Being Asian/Your racial background helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
77,77,77,RACESURV34b_W43,"{1.0: 'Helped a lot', 2.0: 'Helped a little', 3.0: 'Hurt a little', 4.0: 'Hurt a lot', 5.0: 'Neither helped nor hurt', 99.0: 'Refused'}","Overall, how much has being a man/Being a woman/Your gender helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
78,78,78,RACESURV34c_W43,"{1.0: 'Helped a lot', 2.0: 'Helped a little', 3.0: 'Hurt a little', 4.0: 'Hurt a lot', 5.0: 'Neither helped nor hurt', 99.0: 'Refused'}","Overall, how much has your family's financial situation when you were growing up helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
79,79,79,RACESURV34d_W43,"{1.0: 'Helped a lot', 2.0: 'Helped a little', 3.0: 'Hurt a little', 4.0: 'Hurt a lot', 5.0: 'Neither helped nor hurt', 99.0: 'Refused'}","Overall, how much has how hard you've worked helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
80,80,80,RACESURV34e_W43,"{1.0: 'Helped a lot', 2.0: 'Helped a little', 3.0: 'Hurt a little', 4.0: 'Hurt a lot', 5.0: 'Neither helped nor hurt', 99.0: 'Refused'}","Overall, how much has the people you know helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
81,81,81,RACESURV36_W43,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Rarely', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you hear a white friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not white?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
82,82,82,RACESURV36_W43,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Rarely', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you hear a black friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not black?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
83,83,83,RACESURV36_W43,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Rarely', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you hear a Hispanic friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not Hispanic?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
84,84,84,RACESURV36_W43,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Rarely', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you hear an Asian friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not Asian?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
85,85,85,RACESURV36_W43,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Rarely', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you hear a friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not of their racial background?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
86,86,86,RACESURV37_W43,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Have you ever confronted a white friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not white?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
87,87,87,RACESURV37_W43,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Have you ever confronted a black friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not black?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
88,88,88,RACESURV37_W43,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Have you ever confronted a Hispanic friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not Hispanic?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
89,89,89,RACESURV37_W43,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Have you ever confronted an Asian friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not Asian?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
90,90,90,RACESURV37_W43,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Have you ever confronted a friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not of their racial background?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
91,91,91,RACESURV38_W43,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Rarely', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you stop yourself from saying something because someone might think you are racist or racially insensitive?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
92,92,92,RACESURV40_W43,"{1.0: 'All or most', 2.0: 'Some', 3.0: 'Only a few', 4.0: 'None', 5.0: 'Not sure', 99.0: 'Refused'}",How many white people in our country do you think are prejudiced against black people?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
93,93,93,RACESURV41_W43,"{1.0: 'All or most', 2.0: 'Some', 3.0: 'Only a few', 4.0: 'None', 5.0: 'Not sure', 99.0: 'Refused'}",How many white people in our country do you think would confront a white friend or family member if they made a racist or racially insensitive comment or joke about people who are black?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
94,94,94,RACESURV44_W43,"{1.0: 'All or most', 2.0: 'Some', 3.0: 'Only a few', 4.0: 'None', 5.0: 'Not sure', 99.0: 'Refused'}",How many black people in our country do you think are prejudiced against white people?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
95,95,95,RACESURV45_W43,"{1.0: 'All or most', 2.0: 'Some', 3.0: 'Only a few', 4.0: 'None', 5.0: 'Not sure', 99.0: 'Refused'}",How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
96,96,96,RACESURV47a_W43,"{1.0: 'Always acceptable', 2.0: 'Sometimes acceptable', 3.0: 'Rarely acceptable', 4.0: 'Never acceptable', 5.0: 'Not sure', 99.0: 'Refused'}","For each, please indicate if you, personally, think it is acceptable. A sports team using Native American tribal names or images as mascots","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
97,97,97,RACESURV47b_W43,"{1.0: 'Always acceptable', 2.0: 'Sometimes acceptable', 3.0: 'Rarely acceptable', 4.0: 'Never acceptable', 5.0: 'Not sure', 99.0: 'Refused'}","For each, please indicate if you, personally, think it is acceptable. A black person using the n-word","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
98,98,98,RACESURV47c_W43,"{1.0: 'Always acceptable', 2.0: 'Sometimes acceptable', 3.0: 'Rarely acceptable', 4.0: 'Never acceptable', 5.0: 'Not sure', 99.0: 'Refused'}","For each, please indicate if you, personally, think it is acceptable. A white person using the n-word","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
99,99,99,RACESURV47d_W43,"{1.0: 'Always acceptable', 2.0: 'Sometimes acceptable', 3.0: 'Rarely acceptable', 4.0: 'Never acceptable', 5.0: 'Not sure', 99.0: 'Refused'}","For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
100,100,100,RACESURV47e_W43,"{1.0: 'Always acceptable', 2.0: 'Sometimes acceptable', 3.0: 'Rarely acceptable', 4.0: 'Never acceptable', 5.0: 'Not sure', 99.0: 'Refused'}","For each, please indicate if you, personally, think it is acceptable. A person wearing traditional dress from a country or culture other than their own as part of a Halloween costume","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
101,101,101,RACESURV47f_W43,"{1.0: 'Always acceptable', 2.0: 'Sometimes acceptable', 3.0: 'Rarely acceptable', 4.0: 'Never acceptable', 5.0: 'Not sure', 99.0: 'Refused'}","For each, please indicate if you, personally, think it is acceptable. A white person using makeup to darken their skin so they appear to be a different race as part of a Halloween costume","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
102,102,102,RACESURV48_W43,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important, if at all, would you say it is for companies and organizations to promote racial and ethnic diversity in their workplace?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
103,103,103,RACESURV49_W43,"{1.0: ""Should take a person's race and ethnicity into account, in addition to their qualifications, in order to increase divers"", 2.0: ""Should only take a person's qualifications into account, even if it results in less diversity in the workplace"", 99.0: 'Refused'}","When it comes to decisions about hiring and promotions, do you think companies and organizations","[""Should take a person's race and ethnicity into account, in addition to their qualifications, in order to increase divers"", ""Should only take a person's qualifications into account, even if it results in less diversity in the workplace"", 'Refused']","[1.0, 2.0]"
104,104,104,RACESURV50_W43,"{1.0: ""Should go to schools that are racially and ethnically mixed, even if it means that some students don't go to school in their local community"", 2.0: 'Should go to schools in their local community, even if it means that most schools are not racially and ethnically mixed', 99.0: 'Refused'}","When it comes to the schools students attend, do you think students","[""Should go to schools that are racially and ethnically mixed, even if it means that some students don't go to school in their local community"", 'Should go to schools in their local community, even if it means that most schools are not racially and ethnically mixed', 'Refused']","[1.0, 2.0]"
105,105,105,RACESURV51_W43,"{1.0: 'More racially mixed', 2.0: 'Less racially mixed', 3.0: 'About as racially mixed as it is', 99.0: 'Refused'}","Thinking about the community where you live, do you wish your community was","['More racially mixed', 'Less racially mixed', 'About as racially mixed as it is', 'Refused']","[1.0, 2.0, 1.5]"
106,106,106,RACESURV52_W43,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, would it bother you to hear people speak a language other than English in a public place?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
107,107,107,RACESURV53a_W43,"{1.0: 'Yes, has happened to me', 2.0: 'No, has not happened to me', 99.0: 'Refused'}",Please indicate whether or not each has happened to you because of your race or ethnicity. Been unfairly stopped by police,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']","[1.0, 2.0]"
108,108,108,RACESURV53b_W43,"{1.0: 'Yes, has happened to me', 2.0: 'No, has not happened to me', 99.0: 'Refused'}",Please indicate whether or not each has happened to you because of your race or ethnicity. People acted as if they were suspicious of you,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']","[1.0, 2.0]"
109,109,109,RACESURV53c_W43,"{1.0: 'Yes, has happened to me', 2.0: 'No, has not happened to me', 99.0: 'Refused'}",Please indicate whether or not each has happened to you because of your race or ethnicity. People acted as if they thought you were not smart,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']","[1.0, 2.0]"
110,110,110,RACESURV53d_W43,"{1.0: 'Yes, has happened to me', 2.0: 'No, has not happened to me', 99.0: 'Refused'}","Please indicate whether or not each has happened to you because of your race or ethnicity. Been treated unfairly by an employer in hiring, pay or promotion","['Yes, has happened to me', 'No, has not happened to me', 'Refused']","[1.0, 2.0]"
111,111,111,RACESURV53e_W43,"{1.0: 'Yes, has happened to me', 2.0: 'No, has not happened to me', 99.0: 'Refused'}",Please indicate whether or not each has happened to you because of your race or ethnicity. Been subject to slurs or jokes,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']","[1.0, 2.0]"
112,112,112,RACESURV53f_W43,"{1.0: 'Yes, has happened to me', 2.0: 'No, has not happened to me', 99.0: 'Refused'}",Please indicate whether or not each has happened to you because of your race or ethnicity. Feared for your personal safety,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']","[1.0, 2.0]"
113,113,113,RACESURV53g_W43,"{1.0: 'Yes, has happened to me', 2.0: 'No, has not happened to me', 99.0: 'Refused'}",Please indicate whether or not each has happened to you because of your race or ethnicity. People assumed you are racist or prejudiced,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']","[1.0, 2.0]"
