,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
85,85,85,FACE2a_W49,"{1.0: 'Very effective', 2.0: 'Somewhat effective', 3.0: 'Not too effective', 4.0: 'Not effective at all', 99.0: 'Refused'}","Based on what you know, how effective do you think facial recognition technology is at accurately identifying individual people?","['Very effective', 'Somewhat effective', 'Not too effective', 'Not effective at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
86,86,86,FACE2b_W49,"{1.0: 'Very effective', 2.0: 'Somewhat effective', 3.0: 'Not too effective', 4.0: 'Not effective at all', 99.0: 'Refused'}","Based on what you know, how effective do you think facial recognition technology is at accurately assessing someone's gender?","['Very effective', 'Somewhat effective', 'Not too effective', 'Not effective at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
87,87,87,FACE2c_W49,"{1.0: 'Very effective', 2.0: 'Somewhat effective', 3.0: 'Not too effective', 4.0: 'Not effective at all', 99.0: 'Refused'}","Based on what you know, how effective do you think facial recognition technology is at accurately assessing someone's race?","['Very effective', 'Somewhat effective', 'Not too effective', 'Not effective at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
88,88,88,FACE3a_W49,"{1.0: 'A great deal', 2.0: 'Somewhat', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Advertisers","['A great deal', 'Somewhat', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
89,89,89,FACE3b_W49,"{1.0: 'A great deal', 2.0: 'Somewhat', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Technology companies","['A great deal', 'Somewhat', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
90,90,90,FACE3c_W49,"{1.0: 'A great deal', 2.0: 'Somewhat', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Law enforcement agencies","['A great deal', 'Somewhat', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
91,91,91,FACE4a_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}","In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Law enforcement agencies assessing potential security threats in public spaces","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
92,92,92,FACE4b_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}","In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Companies automatically tracking the attendance of their employees","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
93,93,93,FACE4c_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}","In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Advertisers seeing how people respond to public advertising displays","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
94,94,94,FACE4d_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}","In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Apartment building landlords tracking who enters or leaves their buildings","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
95,95,95,DB1a_W49,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","In the last 12 months, have you had someone put fraudulent charges on your debit or credit card","['Yes', 'No', 'Refused']","[1.0, 2.0]"
96,96,96,DB1b_W49,"{1.0: 'Yes', 2.0: 'No', 3.0: 'Offline: does not have internet', 99.0: 'Refused'}","In the last 12 months, have you had someone take over your social media or email account without your permission","['Yes', 'No', 'Offline: does not have internet', 'Refused']","[1.0, 2.0, 1.5]"
97,97,97,DB1c_W49,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","In the last 12 months, have you had someone attempt to open a line of credit or apply for a loan using your name","['Yes', 'No', 'Refused']","[1.0, 2.0]"
