,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
80,80,80,HIRING7A_W27,"{1.0: 'Better', 2.0: 'Worse', 3.0: 'No difference', 99.0: 'Refused'}",Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,"['Better', 'Worse', 'No difference', 'Refused']","[1.0, 2.0, 1.5]"
81,81,81,HIRING7B_W27,"{1.0: 'Better', 2.0: 'Worse', 3.0: 'No difference', 99.0: 'Refused'}","Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way","['Better', 'Worse', 'No difference', 'Refused']","[1.0, 2.0, 1.5]"
82,82,82,VOICE1_W27,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Do you ever use a voice-controlled digital assistant, such as Apple Siri, Amazon Alexa, Google Assistant, or Microsoft Cortana?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
83,83,83,VOICE3_W27,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Do you ever use a digital assistant to control other devices in your home, such as a stereo, tv, thermostat, or lighting?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
84,84,84,VOICE4_W27,"{1.0: 'Most of the time', 2.0: 'Some of the time', 3.0: 'Not very often', 99.0: 'Refused'}","When you use digital assistants, how often do they accurately respond to your commands?","['Most of the time', 'Some of the time', 'Not very often', 'Refused']","[1.0, 2.0, 3.0]"
85,85,85,VOICE5A_W27,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","Which of the following, if any, are reasons why you use a voice-controlled digital assistant? It lets me use my phone or device while doing other things with my hands","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
86,86,86,VOICE5B_W27,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","Which of the following, if any, are reasons why you use a voice-controlled digital assistant? Spoken language feels more natural than typing","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
87,87,87,VOICE5C_W27,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","Which of the following, if any, are reasons why you use a voice-controlled digital assistant? It's easier for children to use","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
88,88,88,VOICE5D_W27,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","Which of the following, if any, are reasons why you use a voice-controlled digital assistant? It's fun","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
89,89,89,DRONE1_W27,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Do you personally own a flying drone?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
90,90,90,DRONE2_W27,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Have you ever seen someone operating a drone?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
91,91,91,DRONE4A_W27,"{1.0: 'Should be allowed', 2.0: 'Should not be allowed', 3.0: 'It depends', 99.0: 'Refused'}",Do you think that private citizens should or should not be allowed to pilot drones in the following areas? Near people's homes,"['Should be allowed', 'Should not be allowed', 'It depends', 'Refused']","[1.0, 2.0, 1.5]"
92,92,92,DRONE4B_W27,"{1.0: 'Should be allowed', 2.0: 'Should not be allowed', 3.0: 'It depends', 99.0: 'Refused'}",Do you think that private citizens should or should not be allowed to pilot drones in the following areas? Near crime scenes or traffic accidents,"['Should be allowed', 'Should not be allowed', 'It depends', 'Refused']","[1.0, 2.0, 1.5]"
93,93,93,DRONE4C_W27,"{1.0: 'Should be allowed', 2.0: 'Should not be allowed', 3.0: 'It depends', 99.0: 'Refused'}",Do you think that private citizens should or should not be allowed to pilot drones in the following areas? On beaches,"['Should be allowed', 'Should not be allowed', 'It depends', 'Refused']","[1.0, 2.0, 1.5]"
94,94,94,DRONE4D_W27,"{1.0: 'Should be allowed', 2.0: 'Should not be allowed', 3.0: 'It depends', 99.0: 'Refused'}",Do you think that private citizens should or should not be allowed to pilot drones in the following areas? In public parks,"['Should be allowed', 'Should not be allowed', 'It depends', 'Refused']","[1.0, 2.0, 1.5]"
95,95,95,DRONE4E_W27,"{1.0: 'Should be allowed', 2.0: 'Should not be allowed', 3.0: 'It depends', 99.0: 'Refused'}","Do you think that private citizens should or should not be allowed to pilot drones in the following areas? At events, like concerts or rallies","['Should be allowed', 'Should not be allowed', 'It depends', 'Refused']","[1.0, 2.0, 1.5]"
