,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
85,85,85,IMMCULT2_W32,"{1.0: 'The growing number of newcomers from other countries threatens traditional American customs and values', 2.0: 'The growing number of newcomers from other countries strengthens American society', 99.0: 'Refused'}",Which statement comes closer to your own views?,"['The growing number of newcomers from other countries threatens traditional American customs and values', 'The growing number of newcomers from other countries strengthens American society', 'Refused']","[1.0, 2.0]"
86,86,86,MARRFAM2_W32,"{1.0: 'Society is better off if people make marriage and having children a priority', 2.0: 'Society is just as well off if people have priorities other than marriage and children', 99.0: 'Refused'}",Which statement comes closer to your own views?,"['Society is better off if people make marriage and having children a priority', 'Society is just as well off if people have priorities other than marriage and children', 'Refused']","[1.0, 2.0]"
87,87,87,ECONFAIR2_W32,"{1.0: 'The economic system in this country unfairly favors powerful interests', 2.0: 'The economic system in this country is generally fair to most Americans', 99.0: 'Refused'}",Which statement comes closer to your own views?,"['The economic system in this country unfairly favors powerful interests', 'The economic system in this country is generally fair to most Americans', 'Refused']","[1.0, 2.0]"
88,88,88,WOMENOPPS_W32,"{1.0: 'The obstacles that once made it harder for women than men to get ahead are now largely gone', 2.0: 'There are still significant obstacles that make it harder for women to get ahead than men', 99.0: 'Refused'}",Which statement comes closer to your own views?,"['The obstacles that once made it harder for women than men to get ahead are now largely gone', 'There are still significant obstacles that make it harder for women to get ahead than men', 'Refused']","[1.0, 2.0]"
89,89,89,GOVT_ROLE_W32,"{1.0: 'Government should do more to solve problems', 2.0: 'Government is doing too many things better left to businesses and individuals', 99.0: 'Refused'}",Which statement comes closer to your own views?,"['Government should do more to solve problems', 'Government is doing too many things better left to businesses and individuals', 'Refused']","[1.0, 2.0]"
90,90,90,WHADVANT_W32,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","On a different subject how much, if at all, do white people benefit from advantages in society that black people do not have?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
91,91,91,GAYMARR2_W32,"{1.0: 'Very good thing', 2.0: 'Somewhat good thing', 3.0: 'Somewhat bad thing', 4.0: 'Very bad thing', 99.0: 'Refused'}","As you may know, same-sex marriage is now legal in the U.S. Do you think this is a good thing or a bad thing for our society?","['Very good thing', 'Somewhat good thing', 'Somewhat bad thing', 'Very bad thing', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
92,92,92,ABORTION_W32,"{1.0: 'legal in all or most cases', 2.0: 'illegal in all or most cases', 99.0: 'Refused'}",Do you think abortion should be,"['legal in all or most cases', 'illegal in all or most cases', 'Refused']","[1.0, 2.0]"
93,93,93,ABORTIONRESTR_W32,"{1.0: 'There are some situations in which abortion should be restricted', 2.0: 'There are no situations at all where abortion should be restricted', 99.0: 'Refused'}",Which statement comes closer to your own views?,"['There are some situations in which abortion should be restricted', 'There are no situations at all where abortion should be restricted', 'Refused']","[1.0, 2.0]"
94,94,94,ABORTIONALLOW_W32,"{1.0: 'There are some situations in which abortion should be allowed', 2.0: 'There are no situations at all where abortion should be allowed', 99.0: 'Refused'}",Which statement comes closer to your own views?,"['There are some situations in which abortion should be allowed', 'There are no situations at all where abortion should be allowed', 'Refused']","[1.0, 2.0]"
95,95,95,CLASS_W32,"{1.0: 'Upper class', 2.0: 'Upper-middle class', 3.0: 'Middle class', 4.0: 'Lower-middle class', 5.0: 'Lower class', 99.0: 'Refused'}","If you were asked to use one of these commonly used names for the social classes, which would you say you belong in?","['Upper class', 'Upper-middle class', 'Middle class', 'Lower-middle class', 'Lower class', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
96,96,96,MISINFG_W32,"{1.0: 'The U.S. government should take steps to restrict false information online', 2.0: ""People's freedom to publish and access information should be protected"", 99.0: 'Refused'}","Thinking about news and information online, including social media which comes closer to your own view?","['The U.S. government should take steps to restrict false information online', ""People's freedom to publish and access information should be protected"", 'Refused']","[1.0, 2.0]"
97,97,97,MISINFT_W32,"{1.0: 'Technology companies should take steps to restrict false information online', 2.0: ""People's freedom to publish and access information should be protected"", 99.0: 'Refused'}","Thinking about news and information online, including social media which comes closer to your own view?","['Technology companies should take steps to restrict false information online', ""People's freedom to publish and access information should be protected"", 'Refused']","[1.0, 2.0]"
