,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
79,79,79,GAP21Q34_a_W82,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about international trade?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
80,80,80,GAP21Q34_b_W82,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do deal effectively with the threat of terrorism?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
81,81,81,GAP21Q34_c_W82,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about the use of military force?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
82,82,82,GAP21Q34_d_W82,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do deal effectively with global climate change?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
83,83,83,GAP21Q34_e_W82,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do improve relationships with our allies?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
84,84,84,GAP21Q34_f_W82,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do deal effectively with China?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
85,85,85,GAP21Q35_W82,"{1.0: 'many of the problems facing our country can be solved by working with other countries', 2.0: 'few of the problems facing our country can be solved by working with other countries', 99.0: 'Refused'}","Which statement comes closer to your view, even if neither is exactly right?","['many of the problems facing our country can be solved by working with other countries', 'few of the problems facing our country can be solved by working with other countries', 'Refused']","[1.0, 2.0]"
86,86,86,GAP21Q36_W82,"{1.0: 'In foreign policy, the US should take into account the interests of its allies even if it means making compromises wit', 2.0: 'In foreign policy, the US should follow its own national interests even when its allies strongly disagree', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['In foreign policy, the US should take into account the interests of its allies even if it means making compromises wit', 'In foreign policy, the US should follow its own national interests even when its allies strongly disagree', 'Refused']","[1.0, 2.0]"
87,87,87,GAP21Q37_W82,"{1.0: ""It's best for the future of our country to be active in world affairs"", 2.0: 'We should pay less attention to problems overseas and concentrate on problems here at home', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"[""It's best for the future of our country to be active in world affairs"", 'We should pay less attention to problems overseas and concentrate on problems here at home', 'Refused']","[1.0, 2.0]"
88,88,88,GAP21Q38_a_W82,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think the US benefits from being a member of north Atlantic Treaty Organization, or NATO organizations?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
89,89,89,GAP21Q38_b_W82,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think the US benefits from being a member of the United Nations organizations?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
90,90,90,GAP21Q38_c_W82,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think the US benefits from being a member of the World Health Organization, or WHO organizations?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
91,91,91,GAP21Q40_W82,"{1.0: 'Partner', 2.0: 'Competitor', 3.0: 'Enemy', 99.0: 'Refused'}","On balance, do you think of China as a partner of the US, a competitor of the US or an enemy of the US?","['Partner', 'Competitor', 'Enemy', 'Refused']","[1.0, 2.0, 3.0]"
92,92,92,GAP21Q41_W82,"{1.0: 'Very good', 2.0: 'Somewhat good', 3.0: 'Somewhat bad', 4.0: 'Very bad', 99.0: 'Refused'}","Overall, do you think current economic relations between the US and China are very good, somewhat good, somewhat bad or very bad?","['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
93,93,93,GAP21Q42_W82,"{1.0: 'Building a strong relationship with China on economic issues', 2.0: 'Getting tougher with China on economic issues', 99.0: 'Refused'}","Thinking about our economic and trade policy toward China, which is more important?","['Building a strong relationship with China on economic issues', 'Getting tougher with China on economic issues', 'Refused']","[1.0, 2.0]"
94,94,94,GAP21Q43_a_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious of a problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","Please indicate how much of a problem, if at all, the following would be for the US: The loss of US jobs to China","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
95,95,95,GAP21Q43_b_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious of a problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","Please indicate how much of a problem, if at all, the following would be for the US: The US trade deficit with China","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
96,96,96,GAP21Q43_c_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious of a problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","Please indicate how much of a problem, if at all, the following would be for the US: China's policies on human rights","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
97,97,97,GAP21Q43_d_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious of a problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","Please indicate how much of a problem, if at all, the following would be for the US: Tensions between China and Taiwan","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
98,98,98,GAP21Q43_e_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious of a problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","Please indicate how much of a problem, if at all, the following would be for the US: Cyberattacks from China","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
99,99,99,GAP21Q43_f_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious of a problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","Please indicate how much of a problem, if at all, the following would be for the US: China's growing military power","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
100,100,100,GAP21Q43_g_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious of a problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","Please indicate how much of a problem, if at all, the following would be for the US: China's growing technological power","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
101,101,101,GAP21Q43_h_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious of a problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","Please indicate how much of a problem, if at all, the following would be for the US: Tensions between Mainland China and Hong Kong","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
102,102,102,GAP21Q46_W82,"{1.0: 'Good', 2.0: 'Bad', 99.0: 'Refused'}",Do you think it's good or bad for US colleges and universities to accept international students?,"['Good', 'Bad', 'Refused']","[1.0, 2.0]"
103,103,103,GAP21Q47_W82,"{1.0: 'Strongly support limiting Chinese students', 2.0: 'Somewhat support limiting Chinese students', 3.0: 'Somewhat oppose limiting Chinese students', 4.0: 'Strongly oppose limiting Chinese students', 99.0: 'Refused'}","When it comes to whether or not to limit Chinese students studying in the US, do you","['Strongly support limiting Chinese students', 'Somewhat support limiting Chinese students', 'Somewhat oppose limiting Chinese students', 'Strongly oppose limiting Chinese students', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
