,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
84,84,84,FAMSURV30a_W50,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","How much, if at all, is your partner is not ready financially a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
85,85,85,FAMSURV30b_W50,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","How much, if at all, is you are not ready financially a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
86,86,86,FAMSURV30c_W50,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","How much, if at all, is your partner is not ready to make that kind of commitment a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
87,87,87,FAMSURV30d_W50,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","How much, if at all, is you are not ready to make that kind of commitment a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
88,88,88,FAMSURV30e_W50,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","How much, if at all, is you are not far enough along in your job or career a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
89,89,89,FAMSURV30f_W50,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","How much, if at all, is you are not sure your partner is the right person for you a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
90,90,90,E5MOD_W50,"{1.0: 'Full-time', 2.0: 'Part-time', 3.0: 'Not employed', 99.0: 'Refused'}","Is your spouse/partner now employed full-time, part-time or not employed?","['Full-time', 'Part-time', 'Not employed', 'Refused']","[1.0, 2.0, 3.0]"
91,91,91,FAMSURV32a_W50,"{1.0: 'Very satisfied', 2.0: 'Somewhat satisfied', 3.0: 'Somewhat dissatisfied', 4.0: 'Very dissatisfied', 99.0: 'Refused'}",How do you feel about the way household chores are divided between you and your spouse/partner?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
92,92,92,FAMSURV32b_W50,"{1.0: 'Very satisfied', 2.0: 'Somewhat satisfied', 3.0: 'Somewhat dissatisfied', 4.0: 'Very dissatisfied', 99.0: 'Refused'}",How do you feel about your sex life?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
93,93,93,FAMSURV32c_W50,"{1.0: 'Very satisfied', 2.0: 'Somewhat satisfied', 3.0: 'Somewhat dissatisfied', 4.0: 'Very dissatisfied', 99.0: 'Refused'}",How do you feel about how well you and your spouse/partner communicate with each other?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
94,94,94,FAMSURV32d_W50,"{1.0: 'Very satisfied', 2.0: 'Somewhat satisfied', 3.0: 'Somewhat dissatisfied', 4.0: 'Very dissatisfied', 99.0: 'Refused'}",How do you feel about how well your spouse/partner balances work and their personal life?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
95,95,95,FAMSURV32e_W50,"{1.0: 'Very satisfied', 2.0: 'Somewhat satisfied', 3.0: 'Somewhat dissatisfied', 4.0: 'Very dissatisfied', 99.0: 'Refused'}",How do you feel about your spouse's/partner's approach to parenting?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
96,96,96,FAMSURV33a_W50,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you trust your spouse/partner to always tell you the truth","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
97,97,97,FAMSURV33b_W50,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you trust your spouse/partner to be faithful to you","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
98,98,98,FAMSURV33c_W50,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you trust your spouse/partner to handle money responsibly","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
99,99,99,FAMSURV33d_W50,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you trust your spouse/partner to Act in your best interest","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
100,100,100,FAMSURV34A_W50,"{1.0: 'Makes it easier', 2.0: 'Makes it harder', 3.0: ""Hasn't made a difference"", 99.0: 'Refused'}",How does being a working parent affect your ability to advance in your job or career?,"['Makes it easier', 'Makes it harder', ""Hasn't made a difference"", 'Refused']","[1.0, 2.0, 3.0]"
101,101,101,FAMSURV34B_W50,"{1.0: 'Makes it easier', 2.0: 'Makes it harder', 3.0: ""Hasn't made a difference"", 99.0: 'Refused'}",How does being a working parent affect your ability to be a good parent?,"['Makes it easier', 'Makes it harder', ""Hasn't made a difference"", 'Refused']","[1.0, 2.0, 3.0]"
102,102,102,FAMSURV35a_W50,"{1.0: 'Yes, have experienced this', 2.0: 'No, have not experienced this', 99.0: 'Refused'}",Have you personally experienced the following because you were balancing work and parenting responsibilities? Needing to reduce your work hours,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']","[1.0, 2.0]"
103,103,103,FAMSURV35b_W50,"{1.0: 'Yes, have experienced this', 2.0: 'No, have not experienced this', 99.0: 'Refused'}",Have you personally experienced the following because you were balancing work and parenting responsibilities? Feeling like you couldn't give 100% at work,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']","[1.0, 2.0]"
104,104,104,FAMSURV35c_W50,"{1.0: 'Yes, have experienced this', 2.0: 'No, have not experienced this', 99.0: 'Refused'}",Have you personally experienced the following because you were balancing work and parenting responsibilities? Turning down a promotion,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']","[1.0, 2.0]"
105,105,105,FAMSURV36a_W50,"{1.0: 'Yes, have experienced this', 2.0: 'No, have not experienced this', 99.0: 'Refused'}",Have you personally experienced the following at work because you have children? Being passed over for a promotion,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']","[1.0, 2.0]"
106,106,106,FAMSURV36b_W50,"{1.0: 'Yes, have experienced this', 2.0: 'No, have not experienced this', 99.0: 'Refused'}",Have you personally experienced the following at work because you have children? Being passed over for an important assignment,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']","[1.0, 2.0]"
107,107,107,FAMSURV36c_W50,"{1.0: 'Yes, have experienced this', 2.0: 'No, have not experienced this', 99.0: 'Refused'}",Have you personally experienced the following at work because you have children? Being treated as if you weren't committed to your work,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']","[1.0, 2.0]"
108,108,108,HAVEKIDS1_W50,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Thinking about the future, how likely, if at all, is it that you will have children someday?","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
109,109,109,FAMSURV37_W50,"{1.0: 'Easier to advance in your job or career', 2.0: 'Harder to advance in your job or career', 3.0: 'Would not make a difference', 99.0: 'Refused'}","Looking ahead, would having children make it","['Easier to advance in your job or career', 'Harder to advance in your job or career', 'Would not make a difference', 'Refused']","[1.0, 2.0, 1.5]"
110,110,110,FAMSURV38a_W50,"{1.0: 'You do more than your spouse/partner', 2.0: 'Your spouse/partner does more than you', 3.0: 'Both about equally', 99.0: 'Refused'}","For household chores and responsibilities, who would you say does more?","['You do more than your spouse/partner', 'Your spouse/partner does more than you', 'Both about equally', 'Refused']","[1.0, 2.0, 1.5]"
111,111,111,FAMSURV38b_W50,"{1.0: 'You do more than your spouse/partner', 2.0: 'Your spouse/partner does more than you', 3.0: 'Both about equally', 99.0: 'Refused'}","For managing household finances, who would you say does more?","['You do more than your spouse/partner', 'Your spouse/partner does more than you', 'Both about equally', 'Refused']","[1.0, 2.0, 1.5]"
112,112,112,FAMSURV38c_W50,"{1.0: 'You do more than your spouse/partner', 2.0: 'Your spouse/partner does more than you', 3.0: 'Both about equally', 99.0: 'Refused'}","For managing your child(ren)'s schedule and activities, who would you say does more?","['You do more than your spouse/partner', 'Your spouse/partner does more than you', 'Both about equally', 'Refused']","[1.0, 2.0, 1.5]"
113,113,113,FAMSURV39_W50,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Only a little', 4.0: 'Not at all', 99.0: 'Refused'}","In general, how much, if at all, would you say that you rely on a parent for emotional support?","['A lot', 'Some', 'Only a little', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
114,114,114,FAMSURV40_W50,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Only a little', 4.0: 'None at all', 99.0: 'Refused'}","In the past 12 months, how much financial help, if any, did you receive from a parent?","['A lot', 'Some', 'Only a little', 'None at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
115,115,115,FAMSURV43_W50,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Only a little', 4.0: 'Not at all', 99.0: 'Refused'}","In general, how much, if at all, would you say that your adult child(ren) ages 18 to 29 rely on you for emotional support?","['A lot', 'Some', 'Only a little', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
116,116,116,FAMSURV44_W50,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Only a little', 4.0: 'None at all', 99.0: 'Refused'}","In the past 12 months, how much financial help, if any, did you provide for your adult child(ren) ages 18 to 29?","['A lot', 'Some', 'Only a little', 'None at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
117,117,117,DNATEST_W50,"{1.0: 'Yes, have used this', 2.0: 'No, have not used this', 99.0: 'Refused'}",Have you ever used a mail-in DNA testing service from a company such as AncestryDNA or 23andMe?,"['Yes, have used this', 'No, have not used this', 'Refused']","[1.0, 2.0]"
118,118,118,DNA2a_W50,"{1.0: 'Yes, a reason', 2.0: 'No, not a reason', 99.0: 'Refused'}",Was to learn more about where your family came from a reason you used a mail-in DNA testing service?,"['Yes, a reason', 'No, not a reason', 'Refused']","[1.0, 2.0]"
119,119,119,DNA2b_W50,"{1.0: 'Yes, a reason', 2.0: 'No, not a reason', 99.0: 'Refused'}",Was to get information about your health or family medical history a reason you used a mail-in DNA testing service?,"['Yes, a reason', 'No, not a reason', 'Refused']","[1.0, 2.0]"
120,120,120,DNA2c_W50,"{1.0: 'Yes, a reason', 2.0: 'No, not a reason', 99.0: 'Refused'}",Was to connect with relatives you might have but didn't know about a reason you used a mail-in DNA testing service?,"['Yes, a reason', 'No, not a reason', 'Refused']","[1.0, 2.0]"
121,121,121,DNA3a_W50,"{1.0: 'Yes, surprised', 2.0: 'No, not surprised', 99.0: 'Refused'}",Were you surprised by what your DNA test results showed about what countries or continents your ancestors came from?,"['Yes, surprised', 'No, not surprised', 'Refused']","[1.0, 2.0]"
122,122,122,DNA3b_W50,"{1.0: 'Yes, surprised', 2.0: 'No, not surprised', 99.0: 'Refused'}",Were you surprised by what your DNA test results showed about the racial or ethnic background of your ancestors?,"['Yes, surprised', 'No, not surprised', 'Refused']","[1.0, 2.0]"
123,123,123,DNA3c_W50,"{1.0: 'Yes, surprised', 2.0: 'No, not surprised', 99.0: 'Refused'}",Were you surprised by what your DNA test results showed about information about your health or family medical history?,"['Yes, surprised', 'No, not surprised', 'Refused']","[1.0, 2.0]"
124,124,124,DNA4_W50,"{1.0: ""Yes, learned about close relatives you didn't know about"", 2.0: ""No, did not learn about close relatives you didn't know about"", 99.0: 'Refused'}",Did you learn about any close relatives you didn't know about from your DNA test results?,"[""Yes, learned about close relatives you didn't know about"", ""No, did not learn about close relatives you didn't know about"", 'Refused']","[1.0, 2.0]"
125,125,125,DNA5_W50,"{1.0: 'Yes, changed', 2.0: 'No, did not change', 99.0: 'Refused'}",Did your DNA test results change the way you think about your racial or ethnic identity?,"['Yes, changed', 'No, did not change', 'Refused']","[1.0, 2.0]"
126,126,126,SPOUSESEX_W50,"{1.0: 'Opposite sex', 2.0: 'Same sex', 99.0: 'Refused'}",Is your spouse or partner of the opposite sex as you or the same sex as you?,"['Opposite sex', 'Same sex', 'Refused']","[1.0, 2.0]"
127,127,127,ORIENTATIONMOD_W50,"{1.0: 'Gay or lesbian', 2.0: 'Straight, that is, not gay or lesbian', 3.0: 'Bisexual', 4.0: 'Something else', 5.0: ""I don't know the answer"", 99.0: 'Refused'}",Do you think of yourself as,"['Gay or lesbian', 'Straight, that is, not gay or lesbian', 'Bisexual', 'Something else', ""I don't know the answer"", 'Refused']","[1, 1, 1, 1]"
