,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
77,77,77,ECON5_b_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting people who are wealthy?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
78,78,78,ECON5_c_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting the middle class?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
79,79,79,ECON5_d_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting people who are poor?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
80,80,80,ECON5_e_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting older adults?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
81,81,81,ECON5_f_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting young adults?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
82,82,82,ECON5_g_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting people who are white?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
83,83,83,ECON5_h_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting people who are black?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
84,84,84,ECON5_i_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting people who are Hispanic?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
85,85,85,ECON5_j_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting people without college degrees?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
86,86,86,ECON5_k_W54,"{1.0: 'Helping a lot', 2.0: 'Helping a little', 3.0: 'Hurting a little', 4.0: 'Hurting a lot', 5.0: 'Neither helping nor hurting', 99.0: 'Refused'}",Do you think the country's current economic conditions are helping or hurting people with college degrees?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
87,87,87,ECIMPa_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think politicians have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
88,88,88,ECIMPb_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think technology companies have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
89,89,89,ECIMPc_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think labor unions have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
90,90,90,ECIMPd_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think banks and other financial institutions have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
91,91,91,ECIMPe_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think small businesses have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
92,92,92,ECIMPf_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think large corporations have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
93,93,93,ECIMPg_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think people who are wealthy have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
94,94,94,ECIMPh_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think people who are poor have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
95,95,95,ECIMPi_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think the middle class have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
96,96,96,ECIMPj_W54,"{1.0: 'Too much power and influence', 2.0: 'Not enough power and influence', 3.0: 'About the right amount', 99.0: 'Refused'}",How much power and influence do you think Health insurance companies have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
97,97,97,WORRY2a_W54,"{1.0: 'Every day', 2.0: 'Almost every day', 3.0: 'Sometimes', 4.0: 'Rarely', 5.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you worry about the amount of debt you have?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
98,98,98,WORRY2b_W54,"{1.0: 'Every day', 2.0: 'Almost every day', 3.0: 'Sometimes', 4.0: 'Rarely', 5.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you worry about losing your job?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
99,99,99,WORRY2c_W54,"{1.0: 'Every day', 2.0: 'Almost every day', 3.0: 'Sometimes', 4.0: 'Rarely', 5.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you worry about paying your bills?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
100,100,100,WORRY2d_W54,"{1.0: 'Every day', 2.0: 'Almost every day', 3.0: 'Sometimes', 4.0: 'Rarely', 5.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you worry about the cost of health care for you and your family?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
101,101,101,WORRY2e_W54,"{1.0: 'Every day', 2.0: 'Almost every day', 3.0: 'Sometimes', 4.0: 'Rarely', 5.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you worry about being able to save enough for your retirement?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
102,102,102,FINANCEa_W54,"{1.0: 'Yes, have this', 2.0: 'No, do not have this', 99.0: 'Refused'}",Do you have a savings account?,"['Yes, have this', 'No, do not have this', 'Refused']","[1.0, 2.0]"
103,103,103,FINANCEb_W54,"{1.0: 'Yes, have this', 2.0: 'No, do not have this', 99.0: 'Refused'}","Do you have an IRA, 401K or a similar kind of retirement account?","['Yes, have this', 'No, do not have this', 'Refused']","[1.0, 2.0]"
104,104,104,FINANCEc_W54,"{1.0: 'Yes, have this', 2.0: 'No, do not have this', 99.0: 'Refused'}","Do you have personal investments in stocks, bonds or mutual funds other than those held in an IRA or 401K?","['Yes, have this', 'No, do not have this', 'Refused']","[1.0, 2.0]"
105,105,105,DEBTa_W54,"{1.0: 'Yes, have this', 2.0: 'No, do not have this', 99.0: 'Refused'}",Do you have the following type of loans or debt: Credit card debt,"['Yes, have this', 'No, do not have this', 'Refused']","[1.0, 2.0]"
106,106,106,DEBTb_W54,"{1.0: 'Yes, have this', 2.0: 'No, do not have this', 99.0: 'Refused'}",Do you have the following type of loans or debt: Car loan,"['Yes, have this', 'No, do not have this', 'Refused']","[1.0, 2.0]"
107,107,107,DEBTc_W54,"{1.0: 'Yes, have this', 2.0: 'No, do not have this', 99.0: 'Refused'}",Do you have the following type of loans or debt: Student loans,"['Yes, have this', 'No, do not have this', 'Refused']","[1.0, 2.0]"
108,108,108,DEBTd_W54,"{1.0: 'Yes, have this', 2.0: 'No, do not have this', 99.0: 'Refused'}",Do you have the following type of loans or debt: A mortgage or a home loan,"['Yes, have this', 'No, do not have this', 'Refused']","[1.0, 2.0]"
109,109,109,DEBTe_W54,"{1.0: 'Yes, have this', 2.0: 'No, do not have this', 99.0: 'Refused'}",Do you have the following type of loans or debt: Debt from medical bills,"['Yes, have this', 'No, do not have this', 'Refused']","[1.0, 2.0]"
110,110,110,BENEFITSa_W54,"{1.0: 'Yes, have received in the past 12 months', 2.0: 'No, have not received in the past 12 months', 99.0: 'Refused'}","Have you or anyone in your household received food assistance, such as SNAP benefits government services and benefits in the past 12 months?","['Yes, have received in the past 12 months', 'No, have not received in the past 12 months', 'Refused']","[1.0, 2.0]"
111,111,111,BENEFITSb_W54,"{1.0: 'Yes, have received in the past 12 months', 2.0: 'No, have not received in the past 12 months', 99.0: 'Refused'}",Have you or anyone in your household received medicaid benefits government services and benefits in the past 12 months?,"['Yes, have received in the past 12 months', 'No, have not received in the past 12 months', 'Refused']","[1.0, 2.0]"
112,112,112,BENEFITSc_W54,"{1.0: 'Yes, have received in the past 12 months', 2.0: 'No, have not received in the past 12 months', 99.0: 'Refused'}",Have you or anyone in your household received unemployment benefits government services and benefits in the past 12 months?,"['Yes, have received in the past 12 months', 'No, have not received in the past 12 months', 'Refused']","[1.0, 2.0]"
113,113,113,WORKHARD_W53,"{1.0: ""Most people who want to get ahead can make it if they're willing to work hard"", 2.0: 'Hard work and determination are no guarantee of success for most people', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"[""Most people who want to get ahead can make it if they're willing to work hard"", 'Hard work and determination are no guarantee of success for most people', 'Refused']","[1.0, 2.0]"
114,114,114,POOREASY_W53,"{1.0: 'Poor people today have it easy because they can get government benefits without doing anything in return', 2.0: ""Poor people have hard lives because government benefits don't go far enough to help them live decently"", 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Poor people today have it easy because they can get government benefits without doing anything in return', ""Poor people have hard lives because government benefits don't go far enough to help them live decently"", 'Refused']","[1.0, 2.0]"
115,115,115,ECONFAIR_W53,"{1.0: 'The economic system in this country unfairly favors powerful interests', 2.0: 'The economic system in this country is generally fair to most Americans', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views,"['The economic system in this country unfairly favors powerful interests', 'The economic system in this country is generally fair to most Americans', 'Refused']","[1.0, 2.0]"
